RBM34,CFLAR,iPRINT_A
ZNF677,ECHDC2,iPRINT_B
MPP7,GPATCH8,iPRINT_A
ASTN2,ABCA8,shared
TADA2A,ADIPOR1,iPRINT_A
SCN11A,PM20D2,iPRINT_A
SP4,C19orf47,iPRINT_A
GSDMC,ACBD4,iPRINT_A
GPC5,BROX,iPRINT_A
RAB27A,ANKRD12,iPRINT_A
ZNF749,RBMS2,iPRINT_A
TFDP2,PRKG2,iPRINT_A
SERPINB9,OPRM1,shared
TBXAS1,MYORG,shared
TIPARP,FAM153A,iPRINT_A
ZFP28,EPB41,shared
TXK,ABL2,iPRINT_A
ZNF793,MGRN1,iPRINT_A
CCDC92B,AK3,iPRINT_A
TROVE2,FBXO44,iPRINT_A
MPPED2,ABI2,iPRINT_A
USP33,RPS6KA3,iPRINT_A
SPDYE2,CARF,shared
TBCCD1,OPRM1,iPRINT_A
FAM126B,AP3M1,iPRINT_A
ZNF43,ZNF347,iPRINT_A
FGF5,FAS,shared
FER,CPNE8,shared
TAB3,HPS5,iPRINT_A
TDRD12,MCFD2,shared
TRIM5,CACNB2,iPRINT_A
RBMS2,CHDH,iPRINT_A
ZNF429,RUNDC1,iPRINT_A
P4HA2,CLSPN,shared
ZNF273,ADRA1A,iPRINT_A
LIN54,HRK,iPRINT_A
IL12RB1,COA1,iPRINT_A
TECR,CARF,iPRINT_A
FBXW2,DGKB,iPRINT_A
PARP15,CTBP2,iPRINT_A
ZNF283,PPP1R12B,iPRINT_A
MAFF,FIGNL1,iPRINT_A
SLC15A2,EPB41,iPRINT_A
KATNAL2,EPB41,iPRINT_A
PGAP1,NUP43,iPRINT_A
MIGA1,DGKH,iPRINT_A
PM20D2,CECR2,iPRINT_A
IKZF3,CCNT2,shared
TCTN2,AP4E1,iPRINT_A
METTL21A,DEGS1,iPRINT_A
IRF1,FAM118A,iPRINT_A
SIAH1,CLEC2D,shared
ITGB8,GPR135,iPRINT_A
NRXN3,FMN1,iPRINT_A
USP33,MXRA7,iPRINT_A
PGPEP1,GTF2H3,iPRINT_A
TCP11L1,PCM1,iPRINT_A
LRP1B,ANKRD6,iPRINT_A
MINDY2,GPR155,iPRINT_A
RBMS2,NAIP,iPRINT_B
SLC48A1,SELPLG,iPRINT_A
ST6GAL2,NXPE3,iPRINT_A
SPPL2A,METTL21A,shared
LRRC37B,LRRC37A2,shared
XAF1,SFXN1,iPRINT_C
UROS,IRF1,iPRINT_A
TFDP2,ANKS1B,shared
RBMS2,IVD,iPRINT_B
ZNF850,C11orf58,iPRINT_B
ZNF555,ASB8,shared
NDRG3,LOC107984751,iPRINT_C
HHLA2,ANKRD65,iPRINT_C
ENTPD1,CHML,shared
ADAT1,ACP7,iPRINT_C
UBE2G2,CECR2,iPRINT_B
IDS,EPB41,iPRINT_B
RAB27A,LRRC28,iPRINT_C
LPP,IDO1,shared
SGSM1,AKAP9,iPRINT_C
PRPF40B,CFLAR,iPRINT_C
ZKSCAN3,THAP6,iPRINT_B
SCAF11,AKAP9,iPRINT_C
TARS2,GABRG3,iPRINT_B
WNK3,HECW1,iPRINT_C
ZNF546,SLC43A2,iPRINT_C
ZNF788P,BTN3A2,iPRINT_C
SLC43A2,MAPKAPK5,iPRINT_C
METTL8,ACER3,shared
MINDY2,CORO2A,iPRINT_B
TMEM131L,NUCB2,iPRINT_B
KIAA1324,ACTR8,shared
UGCG,IFNLR1,iPRINT_B
ZNF37A,TRPM7,iPRINT_B
SPIB,NDRG3,iPRINT_C
SMAD2,SERPINB9,iPRINT_C
NEK4,DCUN1D2,iPRINT_B
LETMD1,DZIP1,iPRINT_B
TNFSF14,HP1BP3,iPRINT_B
TAPBP,RBMS2,iPRINT_B
MCFD2,DYNAP,iPRINT_B
NOX4,GTF2F2,iPRINT_B
WIPF2,PRKG2,iPRINT_B
PHACTR4,CCDC125,iPRINT_B
ZNF133,LSG1,iPRINT_B
SNX22,OBSCN,iPRINT_B
ZNF286A,COX18,iPRINT_B
TMC7,AIPL1,iPRINT_B
IKZF3,BDH1,iPRINT_B
MANEAL,IRAK4,iPRINT_B
TRIM5,NR2C1,iPRINT_B
RAET1E,EPB41,iPRINT_B
ZNF333,SFPQ,iPRINT_B
ZNFX1,TFDP2,iPRINT_B
SMIM14,ACP7,shared
MCFD2,DIS3L,iPRINT_B
CSNK1G1,BACH2,iPRINT_B
POU2AF1,M1AP,iPRINT_B
SFI1,HNRNPUL1,iPRINT_B
ITGAL,COA1,iPRINT_B
ENTPD1,CD300LG,iPRINT_C
NRG4,FAM161A,iPRINT_C
DENND6A,DCLRE1C,iPRINT_C
SUGT1,ENAH,iPRINT_C
ZNF234,ITGB8,iPRINT_C
ZNF500,SYNRG,iPRINT_C
PRKAG2,NF2,iPRINT_C
ZNF620,SNX27,iPRINT_C
RABL2A,APPL1,iPRINT_C
KCNH6,BBOF1,iPRINT_C
CR1,AK3,iPRINT_C
VPS35L,MDM2,iPRINT_C
MFSD4A,KIAA0556,iPRINT_C
WIPF2,NUDT4,iPRINT_C
SIGLEC10,CCDC90B,iPRINT_C
LILRB3,DNAH14,iPRINT_C
WIPF2,CD96,iPRINT_C
TMEM8B,LNPK,iPRINT_C
ZNF331,ANKRD10,iPRINT_C
UBE2G2,TRMT9B,iPRINT_C
USP33,DUSP19,iPRINT_C
PRPF4,APOL1,iPRINT_C
HRH1,ABHD11,iPRINT_C
RUBCN,LRIG2,iPRINT_A
ZCCHC4,TFDP2,iPRINT_A
UGGT1,ATM,iPRINT_A
TMEM212,FAS,shared
C5orf22,ATRNL1,shared
TYW5,FAS,shared
ZNF333,LOC107984751,iPRINT_A
RNF212,LRRC8B,iPRINT_A
SLAMF7,NME6,iPRINT_A
ZSCAN20,FNBP1,iPRINT_A
SMIM14,SLC43A2,iPRINT_A
GLIPR1L2,CD70,shared
TMEM126B,CTSB,iPRINT_A
NF2,HPSE,iPRINT_A
DGKH,CSF2RA,iPRINT_A
TNFSF4,CAPS2,shared
ZNF773,ENTPD1,shared
PLEKHH1,GTF2B,iPRINT_A
ZKSCAN1,ENTPD1,iPRINT_A
TRAF3IP1,PPP1R12B,iPRINT_A
TFDP2,KIF3A,iPRINT_A
RFC2,PDP2,iPRINT_A
GPSM2,CCDC122,iPRINT_A
R3HDM2,CNR2,iPRINT_A
SEM1,CHRM3,shared
MAP3K13,IKZF3,iPRINT_A
LOC105370748,DGKH,shared
ZNF250,DGKH,shared
MXRA7,LRRC2,iPRINT_A
SFXN1,LIMS1,iPRINT_A
SMG1,CXADR,shared
ZNF426,SCAMP1,iPRINT_A
PANK2,DCAF10,iPRINT_A
TP53,PHKG1,iPRINT_A
PNMA2,AKAP9,shared
SPECC1,EXPH5,iPRINT_A
UBE2E2,FGF5,shared
VHL,HP1BP3,iPRINT_A
RSPH3,GPI,shared
TNFAIP8L1,ACER3,shared
NXN,HAAO,shared
ZNF454,ZMAT3,shared
PLEKHH1,HTD2,iPRINT_A
ZMAT3,FMN1,iPRINT_A
LRRC28,GCLM,iPRINT_A
NQO1,CEP57L1,iPRINT_A
ZKSCAN1,RBMS2,iPRINT_A
ZNF326,SKA1,iPRINT_A
LOC107984974,ARHGAP26,iPRINT_A
CEBPZOS,ABI2,iPRINT_A
LOC112267859,AQP7,shared
SRSF1,LPP,iPRINT_A
NAV1,GP2,iPRINT_A
RNF41,CAMK4,iPRINT_A
ZNF554,RNF14,shared
ZNF347,ASCC1,iPRINT_A
ZNF264,MPPE1,iPRINT_A
PLEKHA5,NTRK3,shared
TMEM241,ATM,iPRINT_A
NFKBID,CHDH,iPRINT_A
SYNE1,KLRD1,iPRINT_A
SLC26A5,LPP,shared
XIAP,P4HA2,shared
ZNF493,HNMT,shared
SEMA4F,GOLGA2,iPRINT_A
XKR9,WDPCP,shared
TFDP2,EFCAB11,iPRINT_A
TAF8,MIGA1,shared
SYTL4,MDM4,iPRINT_A
TCP11L1,GPBP1L1,iPRINT_A
MSTO1,GON4L,shared
NABP1,FAM114A1,shared
ELMOD2,ABCA9,shared
ZNF426,ZNF286A,iPRINT_A
SMG1,AK3,shared
SV2B,AKIP1,iPRINT_A
WAC,ABI2,iPRINT_A
GLTP,ACER3,iPRINT_A
MXRA7,CCDC125,shared
RBM41,RABEP1,shared
PHACTR4,FBLIM1,shared
XAF1,DTNB,iPRINT_C
PIGX,AFMID,iPRINT_B
TRMT2B,DNAL1,iPRINT_C
EPB41,CLSPN,iPRINT_C
SGSM1,EPB41,iPRINT_C
GREB1,GATD1,iPRINT_C
TESPA1,CFLAR,iPRINT_B
ELP2,C21orf62,iPRINT_B
ZNF454,GAPVD1,iPRINT_C
ORAI2,ITSN1,iPRINT_B
PDLIM5,MIGA1,shared
TM7SF3,NUP43,shared
FBLIM1,COA1,iPRINT_C
OPRM1,ENAH,iPRINT_B
ZNRF3,DPP9,iPRINT_B
TUBD1,FAM126B,iPRINT_C
SYNRG,CCDC90B,iPRINT_C
EEF1D,ANGEL2,iPRINT_B
PM20D2,CFLAR,iPRINT_C
UBE2D4,PDE6A,iPRINT_C
PDE6A,MAPK13,iPRINT_B
MYLK3,COA1,iPRINT_C
ZSCAN22,RASGRF1,iPRINT_B
WIPF2,SHROOM1,iPRINT_C
TM7SF3,PDXK,iPRINT_B
PGPEP1,DFFA,iPRINT_B
MIGA1,FBXL20,iPRINT_B
XIAP,CASP8,iPRINT_C
TCP11L1,PIGM,iPRINT_C
ZNF708,HSD3B7,iPRINT_B
PKP4,MTF2,iPRINT_B
NCBP1,CHDH,iPRINT_B
PRKG2,P2RX7,iPRINT_B
NR2C1,FBLIM1,iPRINT_B
USP46,METTL21A,iPRINT_B
PIGP,METTL8,iPRINT_B
SLC30A6,NR6A1,iPRINT_B
RMDN1,DCUN1D2,iPRINT_B
MINDY2,KLHL28,iPRINT_B
PDE6A,MYH11,iPRINT_B
TATDN3,AIPL1,iPRINT_B
ZMAT3,NXN,iPRINT_B
USP54,NUFIP2,iPRINT_B
XIAP,CLEC17A,iPRINT_B
TMCO3,MPC2,iPRINT_B
NFKBID,FAM71F2,iPRINT_B
VPS53,PBLD,iPRINT_B
RBBP9,ARNTL2,iPRINT_B
THBS3,FAM71F2,iPRINT_B
RIPOR2,GPRIN2,iPRINT_B
RNF216,PQLC2,iPRINT_B
FRRS1,DCLRE1C,iPRINT_B
ZNF528,CC2D1B,iPRINT_B
P4HA2,C5orf22,iPRINT_B
ZNF484,VPS41,iPRINT_B
ZNF555,TROVE2,iPRINT_B
LPIN3,GPR135,iPRINT_B
MINDY1,DENND4A,shared
OXNAD1,GPI,iPRINT_C
SCAI,R3HDM2,iPRINT_C
RBM47,BDH1,iPRINT_C
METTL8,CACNB2,iPRINT_C
ZNF429,KLRD1,iPRINT_C
RABL2B,CD200,iPRINT_C
RABL2B,NRG4,iPRINT_C
TSNAXIP1,PDE6A,iPRINT_C
HEATR3,CNKSR2,iPRINT_C
TBC1D32,ATF5,iPRINT_C
TRIM38,AFMID,iPRINT_C
ZNF326,TCP11L1,iPRINT_C
SMCR8,ABI2,iPRINT_C
TANGO2,LOC112267934,iPRINT_C
MAP2K6,GDAP2,iPRINT_C
CDHR3,CD300LG,iPRINT_C
TRIM16,ATM,iPRINT_C
ZNF641,RBMS2,iPRINT_C
ITGAE,CDON,iPRINT_C
RABGAP1L,LRTOMT,iPRINT_C
RASGRP4,KIAA0319L,iPRINT_C
TEP1,OGFRL1,iPRINT_C
FAM153A,ADM2,iPRINT_C
RBL1,FMN1,iPRINT_C
SPAG9,CTSB,iPRINT_C
UNKL,SSBP2,iPRINT_C
KIAA1324,GIPR,iPRINT_C
TFDP2,LOC102724250,iPRINT_C
ZNF106,TMEM209,iPRINT_C
ZNF329,PLEKHA2,iPRINT_A
MBOAT1,DENND4A,iPRINT_A
SKA1,ACER3,shared
HMGCLL1,FNIP2,shared
MBOAT2,EXPH5,iPRINT_A
MSRB3,LLGL1,iPRINT_A
ATL2,ADAMTS10,iPRINT_A
CD84,C5orf24,iPRINT_A
CD70,ACADSB,shared
SPAST,MIGA1,iPRINT_A
SAXO2,NCK2,iPRINT_A
USP9X,PMS2,iPRINT_A
SLC14A2,SCML4,iPRINT_A
NPIPB4,NPIPB2,shared
TCTN1,DZIP1L,shared
THEGL,RNLS,shared
IGF2BP1,AFMID,iPRINT_A
FECH,ADAM20,shared
PHACTR2,FAM153A,iPRINT_A
MYORG,LIFR,shared
LAIR1,EXD1,shared
TCTN1,GALNT18,shared
ZNF34,FAM153A,iPRINT_A
ZNF333,KLF8,iPRINT_A
SLC25A45,DBF4B,iPRINT_A
LRCH3,ETFBKMT,iPRINT_A
USF3,BCAS1,iPRINT_A
PEX13,LPP,iPRINT_A
SYT14,ATXN3,iPRINT_A
SLC16A7,HNMT,shared
GAS7,BDH1,iPRINT_A
SYNRG,DENND6A,iPRINT_A
PHACTR4,ANKRD17,iPRINT_A
ZNF66,P4HA2,iPRINT_C
FAM111B,CCDC144A,shared
ORC4,ABCA8,shared
ISG20L2,FBXL20,shared
TCP11L1,ATP13A3,shared
NXPE3,MARVELD2,iPRINT_A
SP100,RIC3,shared
STON2,CFLAR,iPRINT_A
LDLR,GEMIN8,iPRINT_A
TFDP2,CLEC7A,iPRINT_A
SLCO1A2,BCAS3,shared
PGPEP1,CCDC57,iPRINT_A
UGT2B15,LPP,shared
ZFP64,CFLAR,iPRINT_A
ZNF620,SIX4,iPRINT_A
EPB41,CTRC,iPRINT_A
PGGT1B,GLB1L3,shared
SMIM12,RAB29,iPRINT_A
SRGAP1,ACTR3C,iPRINT_A
PAPLN,ADAMTSL3,iPRINT_A
EPB41,BLOC1S5,iPRINT_A
MTDH,GSDMC,iPRINT_A
TMEM268,DSTYK,iPRINT_A
SUGT1,NCBP1,iPRINT_A
UBA52,EPB41,iPRINT_A
XKRX,HNRNPA1,shared
LPP,DPY19L4,iPRINT_A
ZNF160,EPB41,iPRINT_A
ZSCAN12,TERF2,iPRINT_A
TMEM170A,PDP2,iPRINT_A
SP110,HP1BP3,iPRINT_A
HIF3A,FAM210A,iPRINT_A
PXMP4,ATP5S,iPRINT_A
CARD8,AP4S1,iPRINT_A
TPD52L2,ANKLE2,iPRINT_A
ZCCHC8,ALDH6A1,iPRINT_C
ZBTB8A,TATDN3,shared
OSBPL2,FBLIM1,shared
ZNF454,VSTM4,shared
UEVLD,RPS6KA3,iPRINT_A
TRMT9B,TCTN1,shared
RABL2B,ICA1L,iPRINT_A
GTF2H5,CASP8,shared
VPS53,EPB41,shared
ZMAT3,RBBP5,shared
DPH5,ANGEL2,iPRINT_A
GPLD1,CYP4V2,shared
SPECC1,METTL21A,iPRINT_C
SMAD2,PDE6A,iPRINT_C
TCP11L1,MIGA1,iPRINT_B
TRMT9B,DENND6A,shared
ZNF417,PIK3C2B,iPRINT_B
DZANK1,CHURC1,iPRINT_A
USP33,LRCH3,iPRINT_C
NRXN1,C12orf50,shared
MYO1C,MTMR4,shared
TOR1AIP2,TCP11L1,iPRINT_B
ALDH6A1,ABHD11,shared
TOP3A,EXD1,iPRINT_B
RBMS2,ABHD18,iPRINT_C
UBOX5,TRIM66,iPRINT_C
TCP11L1,C1QTNF6,shared
RBM34,DSTYK,iPRINT_B
TRIM16,GREB1,iPRINT_B
PGPEP1,HAUS2,iPRINT_C
ZMAT3,RHBDD3,iPRINT_C
TRMT2B,MAP7D2,iPRINT_C
RBL1,DPP9,shared
PRKAG2,EPB41,iPRINT_C
DPH5,CYB561D1,iPRINT_B
TRMT2B,ASB11,iPRINT_B
CYP27C1,COA1,iPRINT_C
PWWP2A,IKZF3,iPRINT_C
ZNF429,SYK,iPRINT_C
RBL1,KLK7,iPRINT_C
RBMS2,PGPEP1,iPRINT_C
TSNARE1,MAP7D2,iPRINT_B
TRMT2B,F11,iPRINT_B
RABL2B,CHD2,iPRINT_B
SGCE,PDE6A,iPRINT_B
SETMAR,METTL21A,iPRINT_B
DPH5,ATP8A2,iPRINT_B
HELZ,CXCR2,iPRINT_B
SUGP2,FAM111B,iPRINT_B
SYTL4,EXPH5,iPRINT_B
STAU1,HHIPL1,iPRINT_B
OPA3,FBXW8,iPRINT_B
OTUD3,GLB1L3,iPRINT_B
PLCE1,MR1,shared
XAF1,SLC26A5,iPRINT_B
PSPH,PSMD8,iPRINT_B
PAK3,OCLN,iPRINT_B
ZNF589,ZNF528,shared
RAD17,PCDH11Y,iPRINT_B
PATJ,MAP2K6,iPRINT_B
TCTN2,SLC30A6,iPRINT_B
RAB27A,PCDH11Y,shared
ZNF836,NDUFAF7,iPRINT_B
ZNF527,ZNF329,iPRINT_B
ENAH,CLSPN,iPRINT_C
ZNF528,ACER3,iPRINT_C
USP28,NUBPL,iPRINT_C
LNPK,ARHGEF39,iPRINT_C
TTC28,AFMID,iPRINT_C
GPR155,CBFA2T2,iPRINT_C
PATJ,LOC107984751,iPRINT_C
SLC25A13,AKR1D1,iPRINT_C
DIP2A,CC2D2A,iPRINT_C
PM20D2,MFSD4B,iPRINT_C
TRAF3IP1,ITPR3,iPRINT_C
DDX49,COA1,iPRINT_C
PDE1C,DCLRE1C,iPRINT_C
ZNF74,BPNT1,iPRINT_C
NT5C2,ELMOD1,iPRINT_C
LIMS1,GRTP1,iPRINT_C
PAFAH1B2,ARNTL2,iPRINT_C
NRG4,CD24,iPRINT_C
ZFP64,RHD,iPRINT_C
TFDP2,RAP1A,iPRINT_C
ERO1A,ANKRD17,iPRINT_C
TLR2,RBMS2,iPRINT_C
TMEM243,DMTF1,iPRINT_C
PCM1,CTNS,iPRINT_C
UGGT1,BPNT1,iPRINT_C
TMEM8B,PKNOX1,iPRINT_C
TMEM184A,ACER3,iPRINT_C
ZNF454,ELP2,iPRINT_C
USP54,LEPROT,iPRINT_C
HEXDC,CYBC1,iPRINT_C
TTPAL,TAL1,iPRINT_C
XAF1,PDPR,iPRINT_C
ZNF91,AK3,shared
NDRG3,MIPOL1,iPRINT_A
RNF144A,LPP,iPRINT_A
TERF1,AFMID,iPRINT_A
PRRT3,AKAP9,iPRINT_A
NBPF19,KCNJ5,shared
ZNF80,SLC35F5,shared
PATJ,FAXDC2,iPRINT_A
ZNF347,PDE6A,iPRINT_A
LRRC28,LDLR,iPRINT_A
REV3L,FLCN,iPRINT_A
TM7SF3,KLRD1,iPRINT_A
SLC43A2,GBA,shared
LOC112268342,IFIT1,shared
VAMP1,TAPBPL,iPRINT_A
KPNA5,CD82,shared
SV2B,MXRA7,iPRINT_A
ZNF534,SRSF10,iPRINT_A
ZNF43,BRD1,iPRINT_A
FAXC,CTPS2,iPRINT_A
MCFD2,DIS3,iPRINT_A
UGT8,RIC3,shared
PRDM7,CD5,shared
TTC3,GDPD1,iPRINT_A
PPM1K,FAM153A,iPRINT_A
TNFRSF9,OGFRL1,shared
TMEM136,POU2AF1,shared
PHACTR4,FAM71F2,iPRINT_A
MSRB3,DGKH,iPRINT_A
RNF170,CD82,shared
SCAPER,LACC1,shared
WDPCP,CCDC144A,shared
ZNF43,FAT3,iPRINT_A
ZNF140,C1QTNF6,shared
BLNK,ACADSB,shared
ZMAT3,APOL1,shared
TSPAN6,LPP,iPRINT_A
IBA57,HACD2,iPRINT_A
SLC4A8,LDLR,iPRINT_A
ZNF837,LPP,iPRINT_A
ZNF454,LRRC28,shared
ZNF283,PCGF5,iPRINT_A
TRPM6,ACER3,iPRINT_A
RABL2B,NUDT4,iPRINT_A
KPNA6,DCUN1D2,shared
ZNF347,LNPK,iPRINT_A
TRIM5,TRIM16,iPRINT_B
RBL1,CUL4A,iPRINT_A
GDAP2,AIPL1,iPRINT_A
RAF1,RABEPK,iPRINT_A
PLEKHM3,FUT2,shared
GPR4,CCSER1,iPRINT_A
SPATA5,AK3,iPRINT_A
RPS6KA5,ACSL6,iPRINT_A
VSTM4,STX2,iPRINT_A
RASSF2,DCUN1D2,iPRINT_A
TECPR1,SLC12A6,shared
EPB41,EHMT1,shared
DCUN1D2,C5orf24,iPRINT_A
MREG,AFAP1L1,shared
MYO5A,CBFA2T2,iPRINT_A
ZNF492,MADD,iPRINT_A
YEATS2,IVD,iPRINT_A
METTL8,IRAK4,iPRINT_A
IKZF3,GPR82,shared
WNK3,PDP2,iPRINT_A
SCRN3,PPHLN1,iPRINT_A
TOR1AIP2,FAS,shared
WDR31,DCLRE1C,iPRINT_A
SYNRG,MIS18BP1,iPRINT_A
RBL1,ALDH6A1,shared
PARP15,CD40,shared
ZNF561,YES1,iPRINT_A
TCTN1,GSG1,iPRINT_A
METTL21A,CEP78,iPRINT_A
NEK10,LRRC58,iPRINT_A
SYNRG,CASP6,iPRINT_A
PPP1R3B,P4HA2,iPRINT_C
SIGLEC1,EPB41,iPRINT_A
KLF8,CELSR1,iPRINT_A
SFMBT2,ENTPD1,iPRINT_A
TARBP2,NPFF,shared
ZNF69,ASTN2,shared
ZNF519,TG,shared
COA1,ADAM20,shared
ZNF283,SS18,shared
METTL8,LOC105378862,shared
TNFAIP8L1,AKAP9,iPRINT_B
TUBD1,POGZ,iPRINT_C
SPTBN2,SLC43A2,shared
EXPH5,CCAR1,shared
SLC26A5,FMN1,shared
ZNF329,TFDP2,iPRINT_B
PCLAF,CCDC122,shared
ZNF221,P4HA2,shared
SPATA5,ERO1A,shared
RUBCN,LRCH3,iPRINT_B
TOP3A,ANXA4,iPRINT_B
ZNF124,CD82,shared
TRMT2B,CD99,shared
SP110,AKAP9,iPRINT_C
SLC24A4,C12orf65,iPRINT_C
FAM161A,CFLAR,iPRINT_C
TOP3A,MIGA1,iPRINT_C
PLEKHH1,CC2D2A,iPRINT_B
ZFP30,TMPO,iPRINT_C
RABGAP1L,PNPO,iPRINT_B
RFTN2,PATJ,iPRINT_B
CNNM3,CCP110,iPRINT_B
ZNF454,TBC1D24,iPRINT_B
MYO5A,LRIG2,iPRINT_B
RPSAP58,NOX4,iPRINT_B
SMIM14,SLC30A6,iPRINT_B
FKBP14,C2orf15,iPRINT_B
SSH1,SNX27,iPRINT_B
MAP7D2,ARHGAP26,iPRINT_B
CYSRT1,CSF2RA,iPRINT_B
RFC2,KDELC2,iPRINT_B
METTL22,GJC1,iPRINT_B
TLR6,CDKL1,shared
SRGAP2C,GPI,iPRINT_B
ZNF529,DSTYK,iPRINT_B
VHL,ST8SIA1,iPRINT_B
ZCCHC8,EMC2,iPRINT_B
SERPINB9,GPRIN2,iPRINT_B
ZNF652,F11,iPRINT_B
LRRC28,ANKLE1,iPRINT_B
PDPR,INIP,iPRINT_B
KIAA1191,COX18,iPRINT_B
SLC35F5,ADAMTS4,iPRINT_B
TMEM213,IFT88,iPRINT_B
SYN3,MAK,iPRINT_B
ZNF101,GPR141,iPRINT_B
SMG1,AKAP9,shared
TRIM16L,C5orf24,iPRINT_C
RSPH3,LRCH3,iPRINT_C
SLC44A1,ACBD5,iPRINT_C
C12orf65,ATG13,iPRINT_C
CCDC125,BRDT,iPRINT_C
SP110,RASSF2,iPRINT_C
PPARA,KRBOX4,iPRINT_C
PMS2,KCNN3,iPRINT_C
SCAF11,MOG,iPRINT_C
SNX29,AHCYL2,iPRINT_C
PEAK1,ABCC9,iPRINT_C
VAX2,R3HDM2,iPRINT_C
ERCC1,DPP9,iPRINT_C
TMEM170A,ANKLE1,iPRINT_C
PLEKHG6,IKBKB,iPRINT_C
TRMT2B,CCNDBP1,iPRINT_C
KPNA5,CYB561D1,iPRINT_C
ZKSCAN3,EPHA6,iPRINT_C
TCP11L1,AMER2,iPRINT_C
RBM25,ANGEL2,iPRINT_C
TMEM56,PDE6B,iPRINT_C
ZNF766,NRG4,iPRINT_C
GZF1,ADAT1,iPRINT_C
MRI1,LPIN3,iPRINT_C
SLC16A7,ETFBKMT,iPRINT_C
GIPR,AVL9,iPRINT_C
NSL1,NF2,iPRINT_C
TMEM143,TFDP2,iPRINT_C
HIF3A,FAM126B,iPRINT_C
YES1,SETMAR,iPRINT_C
TFDP2,IL12RB1,iPRINT_C
SLC16A4,PSPH,iPRINT_C
HECW2,ABHD11,iPRINT_C
ENTPD4,DFFA,shared
SLC4A8,SCN11A,iPRINT_A
GLB1L,EXPH5,iPRINT_A
MERTK,LOC105377310,shared
ZNF124,EPPIN,shared
TRIM65,SERPINB9,shared
SMIM12,NUCB2,iPRINT_A
TENM4,ATRNL1,shared
OBSCN,EVI5,iPRINT_A
SEMA4D,IL15,shared
YES1,TIPIN,iPRINT_A
PTPN3,PPIL6,iPRINT_A
SHC1,CYP2F1,iPRINT_A
RNF227,CFLAR,shared
ZNF570,C12orf65,shared
SCAMP1,ABCC9,shared
HMGB1,DGKB,shared
WWTR1,DFFB,iPRINT_A
PLEKHA2,EPGN,iPRINT_A
CTRC,CEP57L1,iPRINT_A
ME2,COL4A4,iPRINT_A
USP54,KREMEN1,shared
UGGT1,GAS7,iPRINT_A
FOXK1,EPB41,shared
TOR1AIP2,MDM4,shared
IRF1,FMN1,shared
POU2AF1,ANGEL2,iPRINT_A
NF2,ICA1L,iPRINT_A
ZSCAN22,SP2,iPRINT_A
IRGQ,CBFA2T2,shared
ZNF347,C19orf54,iPRINT_A
NDRG3,LOC105376525,iPRINT_A
NCR3,LST1,iPRINT_A
RPS6KA3,PNPO,iPRINT_A
GATAD1,C2orf91,shared
PRKN,DBF4B,shared
NXNL2,FLRT2,shared
IFIT1,DHRS2,shared
TOR1AIP2,DCAF10,shared
TRAF3IP1,HRK,iPRINT_A
SLC12A6,CLYBL,iPRINT_A
PAG1,LDLR,iPRINT_A
ZNF589,RNF41,iPRINT_A
CYP4V2,ATXN3,iPRINT_A
XIAP,TFDP2,iPRINT_A
TMEM131L,SNIP1,iPRINT_A
NCAM2,CASP8,iPRINT_A
PACS2,MITD1,iPRINT_A
LDLR,ARPP19,iPRINT_A
PNPLA8,LOC102723623,shared
IKZF3,C19orf47,shared
PAFAH1B2,CEP57L1,iPRINT_A
ZNF426,SMIM14,iPRINT_A
ZNF37A,KIAA1191,iPRINT_A
KLHL33,ATRN,shared
MAP3K9,DNM1L,iPRINT_A
TLR10,GRIN2C,iPRINT_A
NINL,HMGB1,iPRINT_A
TANGO2,FCN1,iPRINT_A
EXPH5,ESYT2,iPRINT_A
TRMT2B,STX16,iPRINT_A
UBE2D4,SSBP2,iPRINT_A
CECR2,ACTR3C,iPRINT_A
UGGT1,OGFRL1,iPRINT_B
XIAP,FAM153A,iPRINT_A
OGFOD1,CASP8,iPRINT_A
MISP,EPB41,iPRINT_A
SLX4IP,NCOR1,iPRINT_A
SIGLEC10,LDLR,iPRINT_A
ST6GAL2,LOC105379177,iPRINT_A
CFLAR,AKAP12,iPRINT_A
ZNF80,SEMA4D,shared
GABRG3,C19orf47,shared
FBXL20,DGKB,iPRINT_A
SCD5,LOC102723502,shared
PHC3,GPBP1L1,iPRINT_A
SMIM14,DZANK1,iPRINT_B
ARMC10,AKAP9,iPRINT_A
ZNF665,TCP11L1,iPRINT_A
WDR91,IRAK4,iPRINT_A
MYO18B,ATL3,iPRINT_A
ATL2,ABCC9,iPRINT_A
TFDP2,SS18,iPRINT_A
LACC1,DDHD1,shared
RPS6KA3,CHST6,iPRINT_B
RAB36,PWWP2A,iPRINT_A
USP33,KIAA0319L,iPRINT_A
NUP43,ENTPD1,shared
GEMIN8,EPB41,shared
CYP4V2,AP3M1,shared
USP33,METTL21A,iPRINT_A
METTL6,IFNLR1,iPRINT_B
GNE,FBLIM1,iPRINT_B
SGTB,MDM4,iPRINT_B
SLC43A2,FCAR,iPRINT_A
RABGAP1L,PCGF5,iPRINT_A
PAFAH2,CD84,iPRINT_C
OPRM1,HIST2H3PS2,shared
ZBTB43,GBF1,shared
HHLA3,ACYP2,shared
TRIM65,PDLIM5,shared
ORAI2,FCAR,iPRINT_C
METTL21A,C1orf174,iPRINT_B
NTRK3,ABCA6,iPRINT_C
